geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	w1118_vs_vgPc_change
CR45102	285.829549636206	-1.04149832908111	0.202614902324926	-5.14028493033006	2.74322158078889e-07	2.59752447551766e-06	depleted in absence of Pc and vg
CG2930	28.258721319043	-1.58288296764974	0.510375465830576	-3.10140881296827	0.00192602182601948	0.00704158144226411	depleted in absence of Pc and vg
CG15239	4.55455187556278	2.74136521503651	1.09979200448315	2.49262151739757	0.0126803932187601	0.0346222413021165	enriched in absence of Pc and vg
CG3556	284.645162713631	-1.11862441401854	0.22237467570241	-5.03035883238578	4.89562730879331e-07	4.42438832536756e-06	depleted in absence of Pc and vg
CG3568	159.981205787381	1.46056836071754	0.212718376661014	6.866206783089	6.59314859791385e-12	1.35110888334002e-10	enriched in absence of Pc and vg
peb	1198.33680464226	-1.21713073068456	0.135887063690555	-8.95692862608494	3.33847654838565e-19	1.70093848728988e-17	depleted in absence of Pc and vg
Proc-R	44.1853395979881	-2.66386596360406	0.434245033170817	-6.13447652849995	8.54400567764469e-10	1.26699961363951e-08	depleted in absence of Pc and vg
CG42749	260.515110298359	-1.7365451162701	0.214689156840491	-8.08864845261054	6.0330423867293e-16	2.16392251513245e-14	depleted in absence of Pc and vg
CanB	93.5135356272266	-1.51941325949784	0.483817715425155	-3.14046635965502	0.00168679078711787	0.00627014232681332	depleted in absence of Pc and vg
SK	196.281189190727	-1.62250691155461	0.24284603586337	-6.68121637557824	2.36967039277588e-11	4.53387715096332e-10	depleted in absence of Pc and vg
NAAT1	14.6598743039283	-3.42232749405863	0.819171259048889	-4.17779244114616	2.94352076008588e-05	0.000179635632320186	depleted in absence of Pc and vg
CR45517	34.7879216924992	1.23650627156404	0.467827030506805	2.64308428314736	0.00821545820783144	0.0240318921028137	enriched in absence of Pc and vg
CG33080	47.0147741417739	-1.36802904981178	0.438634080355234	-3.11883893906251	0.00181565180575874	0.00669981548390776	depleted in absence of Pc and vg
CG15772	2.65750111381591	-4.39500330436517	1.79949908708996	-2.44234817116383	0.0145920660553392	0.0389699236408027	depleted in absence of Pc and vg
CG12239	37.5214192309662	-6.28096906556545	2.68361596468954	-2.34048729334194	0.019258593740414	0.0489261666685219	depleted in absence of Pc and vg
CG15765	304.098938249466	-1.2880942917353	0.235386976566397	-5.47224111768971	4.44379646553916e-08	4.90141483046112e-07	depleted in absence of Pc and vg
CG3726	83.2142570018061	1.04972061132368	0.223111607114577	4.70491259912176	2.53974734817921e-06	1.97957710850712e-05	enriched in absence of Pc and vg
Grip	116.172369014991	1.27168593728232	0.211383412936966	6.01601572996428	1.78762208588418e-09	2.51012876206265e-08	enriched in absence of Pc and vg
CG5921	102.753055990245	-1.20349228537839	0.26783283838984	-4.49344558573757	7.00799344381858e-06	4.94836511001227e-05	depleted in absence of Pc and vg
CG4666	78.2862941612252	-1.13502567354928	0.307867051882413	-3.68673967093689	0.00022714551211534	0.00110426617859122	depleted in absence of Pc and vg
Spat	34.6855739000779	-3.0139265776885	1.14786543165405	-2.62567936499795	0.00864762340676459	0.0250781078796173	depleted in absence of Pc and vg
pigs	1008.70404741513	1.21728419094319	0.145589211750839	8.3610878601805	6.21425437784446e-17	2.48279580484599e-15	enriched in absence of Pc and vg
CG4095	12.9008315636179	3.92939725814346	0.954376618509807	4.11723965354363	3.83437294628961e-05	0.000227259233268082	enriched in absence of Pc and vg
CG14441	369.855772149089	1.09125738817278	0.10910934832944	10.0015022074725	1.50102561851837e-23	1.1824036556655e-21	enriched in absence of Pc and vg
CR44084	7.2503799722919	-1.62921024259428	0.66858213099504	-2.43681391868722	0.0148173020935563	0.0394079409457888	depleted in absence of Pc and vg
CG12541	42.6870374852981	-1.46014846033807	0.428984450800292	-3.40373283370548	0.00066471734516123	0.0028061632659467	depleted in absence of Pc and vg
CG4607	55.1674781184206	-2.14518429885742	0.538320531633075	-3.98495723792976	6.74922788112019e-05	0.000376323665038162	depleted in absence of Pc and vg
CG42246	12.2240572344316	-2.46081830800385	0.790624331435277	-3.11250009664711	0.0018550995316167	0.00681819672325172	depleted in absence of Pc and vg
CG9657	3.33504955853114	-4.63051012398197	1.89734609491817	-2.44051949003098	0.0146661545355546	0.0391109191900133	depleted in absence of Pc and vg
1-Dec	2.43678427234115	5.06996825357409	1.50620132091622	3.36606281190223	0.000762493436664222	0.00315184763715278	enriched in absence of Pc and vg
spidey	152.376941144493	-1.11547713064004	0.230371432498189	-4.84208097568177	1.28486379976386e-06	1.06261967416062e-05	depleted in absence of Pc and vg
CG2254	103.297735762526	-1.94035961413108	0.460505324577056	-4.21354436219207	2.51394182233639e-05	0.000155816695427959	depleted in absence of Pc and vg
cyr	20.0721954439606	1.50811273636153	0.454462330718398	3.31845487386723	0.000905169469535971	0.00366122261403352	enriched in absence of Pc and vg
Gbeta5	65.0096315511168	-1.11317185070222	0.298651095156221	-3.72733222397839	0.000193517298805765	0.000958268674915575	depleted in absence of Pc and vg
Corp	28.7077198708981	1.72135775994605	0.426672172470087	4.03438018931673	5.47466151412748e-05	0.000313115681964026	enriched in absence of Pc and vg
CG15343	91.2363464497716	-4.60384878353519	0.349659567779479	-13.16666039706	1.3650334838828e-39	3.60986354892531e-37	depleted in absence of Pc and vg
CG15347	15.1467085077147	-2.19432459620521	0.577694641437942	-3.79841604682935	0.000145623736950035	0.000744336330558693	depleted in absence of Pc and vg
oc	402.343975778856	-2.08385868757397	0.131326201506637	-15.8678059950486	1.05877767541425e-56	6.91755508283888e-54	depleted in absence of Pc and vg
CG10962	49.5838854184265	-3.89501413719514	1.21801058297257	-3.19784917442123	0.00138456675728432	0.00528103810891378	depleted in absence of Pc and vg
fend	136.626590305995	1.36979716211783	0.233259767730435	5.87241072665743	4.29503010108957e-09	5.59916658835702e-08	enriched in absence of Pc and vg
SmydA-9	63.0459871746334	-6.27248931043546	1.29437503145017	-4.8459597551167	1.2600105837065e-06	1.04439832486777e-05	depleted in absence of Pc and vg
CG15369	184.247953434486	-5.70326890592463	2.07444441853742	-2.74929945336674	0.00597227967886069	0.0184517692331309	depleted in absence of Pc and vg
t	22.829181932015	-1.6629440545396	0.473173916440538	-3.51444573920966	0.00044067268949716	0.00196805450834136	depleted in absence of Pc and vg
lz	445.673961674748	-1.08902943810189	0.165165187541706	-6.59357734102956	4.29352920949094e-11	7.88235188922577e-10	depleted in absence of Pc and vg
CG32700	7.37647069163196	-3.54181596485066	1.41085070640298	-2.51041158981354	0.0120590514430838	0.0332852595373587	depleted in absence of Pc and vg
btd	184.366633558808	1.54879262880774	0.152646920953167	10.1462421851465	3.44369056330107e-24	2.94223623742962e-22	enriched in absence of Pc and vg
Sp1	891.599745484034	1.14284545826063	0.123021806824189	9.28977949327209	1.5460829669295e-20	9.38379426977375e-19	enriched in absence of Pc and vg
CG32698	95.6187427004749	-2.17603885330375	0.350977730739312	-6.19993424859196	5.64867543131172e-10	8.5985061455364e-09	depleted in absence of Pc and vg
CG15247	8.77641636405843	-2.78433653003492	0.867378867076081	-3.21005806772866	0.00132708160391172	0.00508974287798599	depleted in absence of Pc and vg
CG32683	7.04681315292914	-4.09645831409079	1.45404760168517	-2.81727937197049	0.00484323771446094	0.0154757886347864	depleted in absence of Pc and vg
RabX2	1.84627218697907	5.23151298158577	1.96360238222508	2.66424253145263	0.00771619086888498	0.0228125116746207	enriched in absence of Pc and vg
CG32687	65.9411783765886	-1.97858190984808	0.61480724608346	-3.21821501365241	0.00128991083139147	0.00496604492348876	depleted in absence of Pc and vg
X11Lbeta	609.908776745996	-1.31151514919337	0.164097037841803	-7.99231458679788	1.32428590664825e-15	4.56796384010625e-14	depleted in absence of Pc and vg
CG15210	16.7854720835969	-2.70810339101892	0.652227248489993	-4.15208563777212	3.29458921811176e-05	0.000198551288364446	depleted in absence of Pc and vg
CG15209	112.48737509099	-1.42078784836991	0.466746639472849	-3.04402373410673	0.00233436723190934	0.00829159476968886	depleted in absence of Pc and vg
CG2157	5.3321105429066	3.70774488492383	1.19427275826303	3.10460475571462	0.00190533443965202	0.0069751317143095	enriched in absence of Pc and vg
CG2145	593.548659501811	-1.00853077500134	0.170461910020604	-5.91645825674156	3.28947908000081e-09	4.39137549778473e-08	depleted in absence of Pc and vg
C901	1.42978845076376	3.78499912145082	1.5888829310661	2.38217621163013	0.0172106597409209	0.0446528375945828	enriched in absence of Pc and vg
CG42339	50.1144255758769	-2.0130748458083	0.429054915859176	-4.69188155501528	2.7070384272886e-06	2.08944237747703e-05	depleted in absence of Pc and vg
SmydA-4	18.7722053515525	-2.16626504217666	0.536257537619217	-4.03959830904021	5.35428222519024e-05	0.000307338566796837	depleted in absence of Pc and vg
CG1545	15.2643231695358	-1.91023676970033	0.718128721315081	-2.66002001173576	0.00781360088438496	0.0230506414403357	depleted in absence of Pc and vg
CG1537	19.2444389102355	-2.63145668260073	0.695944870644289	-3.78112806573974	0.000156119332809094	0.000789985161508247	depleted in absence of Pc and vg
CG15203	54.5405819259654	-2.03236452475603	0.314350550180952	-6.46528063522115	1.0111098423861e-10	1.73576460886899e-09	depleted in absence of Pc and vg
Vago	38.4503573822014	-2.96401204272468	1.0884422982578	-2.72316874074904	0.00646590230239517	0.0197190491138669	depleted in absence of Pc and vg
CG15202	16.3739480628201	-1.13055762601047	0.474257705468601	-2.38384661540374	0.0171327416506945	0.0444922519322572	depleted in absence of Pc and vg
CG15201	93.7200475736579	2.29877947584708	0.514041586639021	4.47197179293856	7.75016520498934e-06	5.40198514671374e-05	enriched in absence of Pc and vg
Gs2	1024.54694063306	-3.73698412733602	0.435897007261947	-8.57308966356433	1.00745005384641e-17	4.40541249924098e-16	depleted in absence of Pc and vg
CG2444	99.3198003798952	-1.99101180770618	0.515245833497987	-3.8641977833945	0.000111454887686879	0.000586140832167694	depleted in absence of Pc and vg
m	59.6955643020054	2.14323998794176	0.426848499710667	5.02107888254152	5.13820510403405e-07	4.62105620166042e-06	enriched in absence of Pc and vg
CG43156	64.9907832433907	-1.95360457289309	0.549528056560747	-3.55505883561221	0.000377894518213161	0.00172160558400065	depleted in absence of Pc and vg
Sclp	183.638092392298	-2.31466006579279	0.284544730464148	-8.13460879074138	4.13270708738678e-16	1.50993347432911e-14	depleted in absence of Pc and vg
regucalcin	4855.68493786172	-1.87032101392111	0.469333356205199	-3.98505878432254	6.74634223111076e-05	0.000376323665038162	depleted in absence of Pc and vg
Muc11A	7.51628009737705	-2.94742721215978	1.10715044104153	-2.66217408483986	0.00776377139979821	0.022936788658704	depleted in absence of Pc and vg
CG2556	523.78259067615	-1.32520453228453	0.13855520374924	-9.56445154295981	1.12797947575993e-21	7.45742145075329e-20	depleted in absence of Pc and vg
Cpr11B	146.486214837208	-1.59578761303595	0.563753516047653	-2.83064773453415	0.00464538523501057	0.0149511138236055	depleted in absence of Pc and vg
CG32647	44.1641366592603	-1.50090024266269	0.303194265260811	-4.9502923195846	7.41020948441938e-07	6.45025052848323e-06	depleted in absence of Pc and vg
CG12715	303.874376038622	-8.10069696738301	1.36449723182075	-5.9367632109987	2.90704047221353e-09	3.91850710253346e-08	depleted in absence of Pc and vg
CG32645	56.6272763046702	1.61047212648994	0.319889874355179	5.03445796693712	4.79202806353221e-07	4.34135854010214e-06	enriched in absence of Pc and vg
CG32640	15.8865007091815	8.32813752233201	1.29089106335334	6.45146423176721	1.10774596945495e-10	1.88418598510507e-09	enriched in absence of Pc and vg
CG32641	64.7188829304794	8.91317285478934	1.19885123461629	7.43476137607863	1.04756895866772e-13	2.86584936549812e-12	enriched in absence of Pc and vg
Syt12	6.26948362095873	-2.57487564273212	0.824605464090292	-3.12255466991446	0.00179288803957022	0.00662461991201147	depleted in absence of Pc and vg
CG15756	177.56000558587	2.27340421127166	0.5753418291449	3.95139740604381	7.76961792968984e-05	0.000427636998736695	enriched in absence of Pc and vg
Cpr12A	449.354157803271	1.27880578465271	0.378195948474798	3.38133126441445	0.000721355213740789	0.00300415911474276	enriched in absence of Pc and vg
up	860.617335462804	-3.37942905046781	0.98283541275899	-3.43844860146132	0.000585057592167414	0.00252260662896097	depleted in absence of Pc and vg
Nna1	76.55864185257	-1.46340212885756	0.298199546369618	-4.90745927240169	9.22638065721301e-07	7.84666232462978e-06	depleted in absence of Pc and vg
CG1368	147.795270528143	-1.72498622412098	0.25317192759152	-6.81349721721184	9.52542020852289e-12	1.92711916677712e-10	depleted in absence of Pc and vg
CG11584	11.2612420679873	-2.1939361902281	0.663798463955773	-3.30512393348092	0.000949344110292245	0.00382083212463631	depleted in absence of Pc and vg
CG32603	54.6743521484338	-6.80186101763511	1.45608207556082	-4.6713445153944	2.99234563747157e-06	2.27955987622748e-05	depleted in absence of Pc and vg
CG12481	117.164267145119	-1.44575671837351	0.367180015936985	-3.93746025279773	8.23485667863097e-05	0.000449801779379838	depleted in absence of Pc and vg
CG13403	201.791663515893	-6.42207471412627	1.1922239994222	-5.38663432143511	7.17892835793712e-08	7.64490481990485e-07	depleted in absence of Pc and vg
CG9411	44.2376095718753	1.78861156697452	0.454298187880122	3.93708717025851	8.24766527398572e-05	0.00045015635478211	enriched in absence of Pc and vg
CG9413	121.818512983685	-2.22209696438081	0.425214826285584	-5.22582193050907	1.73383162573761e-07	1.72097121242785e-06	depleted in absence of Pc and vg
CG15890	59.9295512809579	-1.61170802740788	0.350027572555853	-4.60451734027526	4.13423570784781e-06	3.07020816571268e-05	depleted in absence of Pc and vg
Ag5r	32.7163342512343	-3.26072389809851	1.19810324729964	-2.72157170548344	0.00649722878229938	0.0197928469788808	depleted in absence of Pc and vg
CG12539	20.5136795857256	-2.51536821206297	0.876798626681074	-2.86880947975972	0.00412019898207138	0.0135433708475486	depleted in absence of Pc and vg
CG9514	67.6895996633639	3.729496898709	0.379917210411447	9.81660424035539	9.55066083453653e-23	6.97889407165771e-21	enriched in absence of Pc and vg
CG9512	10.0682667987548	-3.81320779239367	1.54437192678112	-2.46909939650445	0.0135453588244612	0.0366321647098345	depleted in absence of Pc and vg
CG9509	79.3147214687846	-2.52255427051618	0.937034411412631	-2.69206150787279	0.00710118474891534	0.0212595307294347	depleted in absence of Pc and vg
dob	30.6509584997001	-1.57195414628176	0.538783050943824	-2.91760133049482	0.00352735018088905	0.011816854313178	depleted in absence of Pc and vg
CG33178	20.2663382302822	-2.04298763964158	0.739389907997149	-2.76307211870879	0.00572601130947633	0.0177948538372562	depleted in absence of Pc and vg
drd	54.0272155890282	-1.70159380339208	0.578587990145495	-2.94094214254981	0.00327215645675654	0.011087200050395	depleted in absence of Pc and vg
CR44429	2.72362637916781	-2.98111590129359	1.2728006684111	-2.34217028265318	0.0191719655079257	0.0487730235676893	depleted in absence of Pc and vg
CG32581	142.207485884716	4.10758770046076	0.383912534831148	10.6992799864359	1.02572119461192e-26	1.02636804581572e-24	enriched in absence of Pc and vg
CG8909	79.9666201819482	-1.99516338661324	0.696083434184922	-2.86627046217452	0.00415339235855872	0.013647495345212	depleted in absence of Pc and vg
CG4301	8.78809261486433	-1.80697021839838	0.736974430632202	-2.45187640614383	0.0142113465059241	0.0381822510017656	depleted in absence of Pc and vg
para	92.4419257794403	-1.0709679217452	0.352567605191077	-3.03762429099175	0.00238451046809708	0.00844270250849675	depleted in absence of Pc and vg
Cnx14D	3.58100178883467	5.70761094529315	1.55547742602394	3.66936276271315	0.000243155829894988	0.00117117597686194	enriched in absence of Pc and vg
